time,X_value,Y_value,Z_value
4.919,0.11133,-0.59256,9.38168
4.971,1.30484,0.02155,9.80545
4.990,0.76016,-0.72305,10.72004
5.029,0.71347,-0.16640,9.85214
5.059,0.69192,-0.08619,9.39245
5.098,0.91818,-0.16640,10.28310
5.130,0.78889,-0.42617,9.81383
5.164,0.31963,-0.12929,9.39844
5.199,1.06662,-0.33160,9.93474
5.238,0.80086,0.07422,9.87249
5.269,0.88346,0.09337,9.78031
5.305,0.52313,-0.50996,9.79109
5.339,1.10014,0.31484,9.83897
5.388,1.04267,0.19273,10.08917
5.410,0.73143,0.00599,9.60314
5.452,0.87269,0.55306,9.70969
5.479,1.05105,0.07422,10.13705
5.517,0.67995,0.15323,9.68933
5.549,1.03669,0.22745,10.06044
5.585,1.13485,-0.10175,10.12987
5.618,0.28611,0.01197,9.58638
5.654,1.51433,0.22505,9.78750
5.689,1.44490,0.26576,10.48421
